X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member
3184.2,4116.923,999.0,999.0,-0.45,0.29,0,0.0
-2245.696,4734.441,999.0,999.0,-1.23,0.22,0,0.0
4095.911,4769.873,999.0,999.0,-0.26,0.25,0,0.0
-286.64,-187.0,999.0,999.0,-0.06,0.22,0,0.027216025594872028
-2399.808,-1836.019,999.0,999.0,-0.39,0.25,0,1.6761654375463035e-248
-3968.146,-1973.938,999.0,999.0,-0.37,0.29,0,0.0
1524.097,2610.456,999.0,999.0,-1.0,0.27,0,0.0
-3008.271,4354.355,999.0,999.0,-0.43,0.24,0,0.0
-1726.75,-2514.203,999.0,999.0,-0.48,0.3,0,0.0
2216.15,3378.05,999.0,999.0,-1.28,0.2,0,0.0
3032.575,2019.572,999.0,999.0,-0.15,0.22,0,0.0
-2387.677,-3676.058,999.0,999.0,-0.82,0.21,0,0.0
851.884,-2397.651,999.0,999.0,-0.79,0.27,0,0.0
-2284.943,2858.646,999.0,999.0,-0.3,0.28,0,0.0
-1205.78,4528.582,999.0,999.0,-0.04,0.29,0,0.0
-1787.298,2166.387,999.0,999.0,-0.01,0.25,0,1.30760189291018e-306
-1536.801,3936.01,999.0,999.0,-0.35,0.23,0,0.0
1388.061,-1512.896,999.0,999.0,-0.53,0.26,0,7.401187928615357e-146
-2836.358,-2768.92,-56.395,4.31,-0.29,0.29,0,0.0
-4803.318,1715.708,999.0,999.0,-0.99,0.24,0,0.0
931.876,3365.74,-20.565,2.56,-0.22,0.22,0,0.0
-2459.34,-403.855,81.384,2.87,-0.49,0.24,0,3.016047095775462e-82
3527.283,3182.46,109.505,5.28,-0.37,0.21,0,0.0
-677.136,4781.261,999.0,999.0,-0.56,0.24,0,0.0
4870.333,-930.004,999.0,999.0,0.07,0.29,0,0.0
-3009.011,2256.306,999.0,999.0,-0.26,0.21,0,0.0
-4892.278,-2050.078,29.904,4.09,-1.1,0.27,0,0.0
886.82,-2902.01,64.061,4.96,-0.48,0.24,0,0.0
2457.797,135.993,999.0,999.0,-0.36,0.26,0,2.0922632292655163e-65
-2279.42,2067.645,999.0,999.0,-0.68,0.23,0,2.1702498087574007e-305
4963.293,3657.381,999.0,999.0,-0.74,0.24,0,0.0
-4503.173,2706.823,999.0,999.0,-1.24,0.24,0,0.0
-1930.57,1451.185,999.0,999.0,-0.69,0.29,0,5.737961988897275e-167
-2112.179,-533.589,999.0,999.0,-0.48,0.24,0,2.5096383257852302e-71
3693.892,3822.997,32.23,3.93,0.01,0.28,0,0.0
-3084.868,-3207.93,999.0,999.0,-0.86,0.21,0,0.0
2459.996,1626.189,999.0,999.0,-0.6,0.23,0,9.816444872348951e-207
-3989.189,-4717.386,999.0,999.0,-0.18,0.22,0,0.0
-1846.796,2234.919,2.954,6.02,-0.44,0.28,0,0.0
2478.144,1199.585,26.091,2.61,-1.07,0.26,0,7.741931535205053e-167
1853.677,2880.939,999.0,999.0,-0.33,0.26,0,0.0
-1692.331,4524.066,999.0,999.0,-1.1,0.27,0,0.0
4339.146,3483.815,22.678,3.61,-0.87,0.23,0,0.0
1966.187,-3312.706,999.0,999.0,0.36,0.29,0,0.0
679.854,2571.153,999.0,999.0,-0.59,0.26,0,0.0
-850.621,-4939.782,999.0,999.0,-1.32,0.23,0,0.0
-1538.613,2152.261,999.0,999.0,-0.82,0.3,0,5.2038015037483325e-295
-278.195,3494.393,999.0,999.0,-0.4,0.22,0,0.0
1460.17,-10.002,999.0,999.0,-1.12,0.26,0,2.0767830700786813e-21
4161.217,3528.294,999.0,999.0,-0.58,0.21,0,0.0
1584.178,-3776.884,-91.578,4.54,-1.1,0.24,0,0.0
4977.027,681.146,999.0,999.0,-0.66,0.26,0,1.0488040300566148e-296
1118.844,4077.167,999.0,999.0,-1.36,0.29,0,0.0
4750.228,-940.585,999.0,999.0,-0.68,0.28,0,1.48004638215893e-310
-2.682,-871.668,999.0,999.0,-0.08,0.22,0,2.739222684772818e-43
4540.699,-4315.311,999.0,999.0,0.11,0.21,0,0.0
697.756,-265.301,999.0,999.0,-1.12,0.21,0,8.892616915469797e-08
-75.654,-4901.526,-80.886,5.46,-1.17,0.29,0,0.0
716.191,2721.516,-97.939,4.08,0.31,0.26,0,0.0
3275.445,-4977.548,999.0,999.0,-0.28,0.25,0,0.0
-4663.93,599.339,-41.897,3.97,-0.49,0.22,0,1.2946442729633653e-304
1733.77,3304.029,999.0,999.0,-0.43,0.22,0,0.0
2175.59,4605.659,999.0,999.0,-0.82,0.27,0,0.0
-3997.481,4193.594,999.0,999.0,-1.13,0.26,0,0.0
-3376.433,3311.226,999.0,999.0,-0.61,0.28,0,0.0
4722.658,2174.881,999.0,999.0,-0.01,0.24,0,0.0
-2960.458,-4981.17,999.0,999.0,-1.2,0.28,0,0.0
4011.015,-1821.474,999.0,999.0,-0.77,0.29,0,0.0
4132.934,499.513,999.0,999.0,-0.26,0.26,0,1.5400639505602683e-199
3845.179,-4125.561,999.0,999.0,-1.17,0.24,0,0.0
-2963.318,3211.117,999.0,999.0,-0.43,0.22,0,0.0
-4574.673,-4269.667,999.0,999.0,-0.9,0.23,0,0.0
3327.287,-1940.861,999.0,999.0,-0.81,0.24,0,0.0
-2291.875,4155.034,999.0,999.0,-0.78,0.22,0,0.0
-350.784,2299.365,999.0,999.0,-0.19,0.29,0,0.0
-3978.007,2052.293,999.0,999.0,-1.28,0.26,0,0.0
-3405.91,1702.994,31.479,3.24,-0.51,0.25,0,0.0
-3046.636,520.637,0.5,3.13,-0.68,0.24,0,3.633159517388054e-144
-3208.508,-1097.109,999.0,999.0,-0.7,0.24,0,6.752583260300771e-193
4640.099,904.984,999.0,999.0,-1.16,0.26,0,9.922373209354047e-285
3694.338,3835.155,999.0,999.0,-0.1,0.27,0,0.0
2394.944,-3426.518,999.0,999.0,-0.87,0.22,0,0.0
1668.82,-1633.661,999.0,999.0,-0.75,0.26,0,8.015105474498816e-176
-3901.221,3443.489,999.0,999.0,-0.73,0.26,0,0.0
2917.364,2032.113,999.0,999.0,-0.42,0.23,0,1.30967359804e-313
1557.174,-1537.093,999.0,999.0,-0.41,0.2,0,5.6053644201359275e-155
109.974,2729.8,999.0,999.0,-0.88,0.28,0,0.0
1073.927,-1857.297,999.0,999.0,-0.84,0.25,0,7.913636020139967e-207
-4388.121,-4139.817,999.0,999.0,-0.56,0.26,0,0.0
3174.776,-553.942,999.0,999.0,-0.45,0.25,0,8.42873662999902e-130
483.615,4960.88,999.0,999.0,-0.4,0.22,0,0.0
-4933.271,3622.365,999.0,999.0,-0.75,0.23,0,0.0
3278.785,1618.221,-13.486,4.26,-1.27,0.3,0,3.968464011158937e-300
1455.386,-4449.172,999.0,999.0,-0.49,0.27,0,0.0
-3584.659,1527.076,999.0,999.0,-1.45,0.27,0,1.0901521982403326e-308
-2578.658,4203.806,999.0,999.0,-0.24,0.29,0,0.0
2658.229,4869.558,999.0,999.0,-0.32,0.22,0,0.0
-930.231,2232.435,999.0,999.0,-0.36,0.28,0,2.2470872618563537e-305
-2538.315,-2170.065,999.0,999.0,-0.54,0.25,0,0.0
-1199.145,-3518.734,999.0,999.0,-1.14,0.27,0,0.0
-2155.408,1118.277,35.735,4.91,-0.69,0.2,0,2.449805939104652e-159
-2548.313,-4215.468,61.041,4.39,-1.14,0.23,0,0.0
-276.396,406.032,999.0,999.0,-0.33,0.24,0,1.5270260314893504e-11
4148.245,16.868,999.0,999.0,-0.18,0.25,0,1.3733743804070677e-188
2202.208,2703.14,-48.929,5.18,-0.72,0.24,0,0.0
1283.279,-255.399,999.0,999.0,-0.52,0.29,0,1.3736551899282295e-20
3148.133,3838.714,999.0,999.0,0.02,0.24,0,0.0
317.318,383.021,999.0,999.0,-0.12,0.22,0,1.7438663961191572e-09
3647.317,157.011,-30.041,4.83,-0.59,0.24,0,1.3292348871665386e-153
4010.769,-131.892,999.0,999.0,-1.26,0.29,0,1.3115833878915161e-175
-1004.201,2479.42,999.0,999.0,-1.02,0.26,0,0.0
1221.107,-1641.024,999.0,999.0,-0.8,0.27,0,4.4229315865901e-165
-1425.626,1391.493,999.0,999.0,-0.57,0.28,0,3.2368304255931503e-136
832.156,184.252,999.0,999.0,-1.0,0.27,0,3.5575327589649136e-08
1204.503,4011.254,999.0,999.0,-0.6,0.27,0,0.0
-234.711,-4371.057,999.0,999.0,-0.6,0.3,0,0.0
4234.894,511.873,999.0,999.0,-0.03,0.29,0,1.0528239895563865e-209
1768.224,2670.258,999.0,999.0,-1.14,0.25,0,0.0
-2497.134,-29.823,96.655,4.68,-0.5,0.22,0,5.148699604308934e-76
505.964,3297.311,999.0,999.0,-0.76,0.21,0,0.0
1627.871,-4861.434,999.0,999.0,-0.69,0.21,0,0.0
-4701.575,1336.732,999.0,999.0,-0.71,0.3,0,0.0
-3993.696,3476.252,85.624,4.09,-1.16,0.21,0,0.0
-3943.312,2352.267,999.0,999.0,-0.59,0.26,0,0.0
3668.618,-1623.094,999.0,999.0,-0.55,0.25,0,7.2833371245e-313
-297.292,-2991.62,999.0,999.0,-0.61,0.27,0,0.0
3215.101,-3883.527,999.0,999.0,-0.33,0.28,0,0.0
2540.002,778.832,999.0,999.0,-0.47,0.28,0,1.8130490556147056e-104
1793.417,744.991,999.0,999.0,-0.23,0.24,0,6.262402372751497e-64
-3063.72,6.4,999.0,999.0,-1.41,0.3,0,1.2409444859419647e-113
-3484.512,3518.403,999.0,999.0,-0.42,0.29,0,0.0
4087.0,4240.058,999.0,999.0,-0.24,0.28,0,0.0
4994.004,-2941.794,999.0,999.0,-0.78,0.22,0,0.0
1357.396,-2500.031,999.0,999.0,-0.65,0.28,0,0.0
-2703.021,-2061.344,999.0,999.0,-0.61,0.21,0,2.720091319e-313
223.655,-956.297,2.219,4.13,-0.25,0.24,0,4.381266639880108e-71
3115.346,167.345,999.0,999.0,-0.5,0.2,0,2.8563159357534513e-106
-1480.142,-4363.764,999.0,999.0,-1.3,0.23,0,0.0
4626.856,-1515.016,999.0,999.0,-0.24,0.23,0,0.0
4066.081,1632.165,999.0,999.0,-0.66,0.26,0,0.0
-3738.274,3397.245,67.014,4.09,-0.51,0.21,0,0.0
2196.856,199.892,999.0,999.0,-0.36,0.25,0,5.283184855407881e-53
1306.84,3554.027,999.0,999.0,-0.25,0.27,0,0.0
46.94,2478.78,999.0,999.0,-0.65,0.22,0,0.0
-1889.556,1609.403,20.745,2.78,-0.58,0.27,0,1.0287350182368474e-238
1464.416,3538.519,999.0,999.0,-0.87,0.22,0,0.0
4045.412,-1050.964,999.0,999.0,-1.07,0.25,0,1.5413176210514848e-256
4016.916,1358.626,999.0,999.0,-1.53,0.28,0,2.5803664617687816e-281
4387.714,-1202.08,999.0,999.0,-0.7,0.21,0,2.841725069202e-311
-4303.401,-2975.447,999.0,999.0,-1.0,0.27,0,0.0
3009.833,729.507,999.0,999.0,-1.04,0.27,0,2.5450069651189993e-131
1680.173,4188.312,999.0,999.0,0.07,0.25,0,0.0
344.479,4867.522,999.0,999.0,-1.04,0.26,0,0.0
1139.663,-3673.551,999.0,999.0,-1.16,0.21,0,0.0
-4447.971,1857.041,999.0,999.0,-0.46,0.3,0,0.0
848.949,-1698.87,-17.868,4.16,-0.89,0.28,0,3.9703728885391374e-226
1069.838,1157.06,999.0,999.0,-0.57,0.29,0,2.978529149762968e-86
382.863,782.101,999.0,999.0,-0.62,0.24,0,1.4978627592181647e-37
1016.772,-181.642,999.0,999.0,-0.89,0.24,0,1.5649210374641798e-11
-46.282,1802.857,999.0,999.0,-0.71,0.27,0,1.0608217691006155e-192
-2552.444,4665.769,999.0,999.0,-1.21,0.3,0,0.0
871.444,1350.703,999.0,999.0,-0.87,0.24,0,1.1007541753989646e-111
96.58,94.981,-35.437,4.02,-0.39,0.22,0,3.4171605238487056e-08
-1790.022,-2801.479,1.422,4.88,-0.86,0.25,0,0.0
2486.609,1696.584,999.0,999.0,-0.42,0.21,0,6.94614324727226e-221
331.11,4243.848,999.0,999.0,-0.75,0.2,0,0.0
-4138.38,-1116.573,999.0,999.0,-0.63,0.21,0,3.097384786211493e-277
-4162.68,4805.71,999.0,999.0,-1.37,0.26,0,0.0
975.177,-1969.237,999.0,999.0,-0.98,0.29,0,3.473288565019541e-231
-246.136,-2116.088,999.0,999.0,-0.22,0.28,0,4.1603686649339976e-259
-161.622,4056.411,999.0,999.0,-0.95,0.23,0,0.0
1055.029,-4062.038,62.663,4.09,-1.6,0.29,0,0.0
-698.586,1629.672,999.0,999.0,-0.16,0.21,0,7.198289181702307e-164
662.414,2947.828,999.0,999.0,-0.53,0.25,0,0.0
2569.656,3341.922,999.0,999.0,-0.12,0.26,0,0.0
279.422,4209.517,999.0,999.0,-0.54,0.22,0,0.0
-506.014,2998.586,999.0,999.0,-0.19,0.27,0,0.0
-1975.818,-993.41,999.0,999.0,-1.47,0.24,0,7.537765449623302e-101
4233.391,-1459.059,999.0,999.0,-0.59,0.21,0,0.0
1615.391,3318.412,999.0,999.0,-0.37,0.25,0,0.0
-3307.221,-643.002,-7.602,4.78,-0.94,0.21,0,3.721842975778161e-159
-2898.442,692.412,-0.651,4.59,-1.02,0.29,0,7.033030445645267e-151
1080.04,-2200.236,999.0,999.0,-0.84,0.2,0,5.6146572513335475e-289
-511.089,-3007.897,999.0,999.0,-0.22,0.25,0,0.0
-2963.875,-185.481,999.0,999.0,-0.79,0.23,0,6.240845048133715e-107
-4320.457,-26.033,999.0,999.0,-1.1,0.23,0,4.434899719518261e-222
180.253,-261.948,999.0,999.0,-0.79,0.24,0,0.009563211407485462
-4319.974,3526.902,-135.895,4.09,-0.32,0.29,0,0.0
-3223.913,3840.704,999.0,999.0,-0.21,0.2,0,0.0
-690.943,-12.497,-5.48,3.87,-0.82,0.27,0,1.1497584928706053e-12
579.414,-1815.65,999.0,999.0,-0.61,0.26,0,1.1765865753448719e-195
3636.673,-709.88,999.0,999.0,-0.46,0.25,0,3.171508484073992e-179
2835.15,-2544.229,999.0,999.0,-1.42,0.29,0,0.0
-2448.643,509.555,999.0,999.0,-0.55,0.27,0,1.1160910995742566e-92
1254.884,-4418.595,999.0,999.0,-1.53,0.29,0,0.0
1079.921,-4111.461,-8.974,5.19,0.03,0.2,0,0.0
-3815.213,3686.56,999.0,999.0,-0.46,0.24,0,0.0
4821.916,-1777.555,999.0,999.0,-1.01,0.3,0,0.0
213.848,-3957.042,999.0,999.0,-0.68,0.27,0,0.0
-3231.377,-4823.538,999.0,999.0,-0.94,0.27,0,0.0
-1688.538,-931.334,-66.407,5.86,-0.53,0.3,0,2.574685318477238e-103
1534.489,-3076.623,999.0,999.0,-0.41,0.27,0,0.0
2207.899,183.823,999.0,999.0,-0.4,0.25,0,2.8442065147105443e-53
-4797.088,-3945.902,999.0,999.0,-1.08,0.27,0,0.0
853.798,-310.549,14.022,4.17,-0.74,0.25,0,2.145304125026056e-18
-785.305,-3661.779,-33.364,5.29,-0.35,0.21,0,0.0
992.733,-41.856,999.0,999.0,-0.86,0.28,0,6.3538893903632454e-09
4874.311,-1029.274,-24.802,4.09,-0.61,0.25,0,0.0
2346.358,3609.637,999.0,999.0,-0.98,0.25,0,0.0
-3271.559,-4919.878,999.0,999.0,-0.32,0.24,0,0.0
1446.519,1381.033,999.0,999.0,-0.6,0.22,0,1.1917176555322268e-126
-3856.295,1211.926,999.0,999.0,-0.54,0.25,0,5.219924814362594e-283
114.59,2392.818,999.0,999.0,-0.71,0.26,0,0.0
-145.786,-3254.463,999.0,999.0,-0.64,0.27,0,0.0
1797.682,-3031.83,999.0,999.0,-0.47,0.25,0,0.0
-1798.74,2227.079,999.0,999.0,-0.74,0.26,0,0.0
-2917.133,-3206.25,999.0,999.0,-1.04,0.29,0,0.0
-2281.69,689.608,999.0,999.0,-0.08,0.21,0,1.762468581007878e-99
-2698.729,-2838.113,999.0,999.0,-0.41,0.28,0,0.0
-656.634,-4568.732,7.735,4.68,-1.09,0.29,0,0.0
3421.274,961.238,999.0,999.0,-0.86,0.24,0,2.254602083287977e-183
637.23,-3113.602,45.063,5.46,-1.16,0.24,0,0.0
770.051,-1088.361,999.0,999.0,-0.83,0.21,0,2.0734895065701742e-71
1574.335,4805.257,999.0,999.0,-0.93,0.21,0,0.0
2996.376,4250.038,999.0,999.0,-0.7,0.23,0,0.0
3190.802,-2471.205,999.0,999.0,-0.65,0.3,0,0.0
792.12,-4561.857,0.174,4.63,-0.91,0.25,0,0.0
-3624.44,3262.143,999.0,999.0,-1.01,0.21,0,0.0
-4083.167,1477.442,999.0,999.0,-0.15,0.27,0,0.0
-132.729,-762.87,999.0,999.0,-0.11,0.27,0,2.880619705211587e-33
-1000.588,1760.837,999.0,999.0,-0.38,0.28,0,1.662170951505619e-193
2202.047,-1040.076,999.0,999.0,-0.68,0.22,0,4.872659064347748e-117
-2534.536,4711.051,999.0,999.0,-0.47,0.23,0,0.0
2299.98,392.361,999.0,999.0,-0.42,0.21,0,1.0512638203494908e-64
-4366.012,-4415.324,999.0,999.0,-1.05,0.21,0,0.0
-349.509,3652.084,999.0,999.0,-1.29,0.29,0,0.0
-4823.594,4011.784,16.132,5.35,-0.9,0.28,0,0.0
1951.059,-1584.981,999.0,999.0,0.11,0.27,0,1.8206816068685274e-178
1898.122,-3487.363,999.0,999.0,-1.23,0.29,0,0.0
4740.908,-3835.356,999.0,999.0,-0.09,0.26,0,0.0
-4555.116,-3579.394,-68.287,4.93,-0.92,0.29,0,0.0
-706.367,99.05,999.0,999.0,-0.81,0.22,0,2.1180356243600357e-07
1889.62,4587.116,999.0,999.0,-1.26,0.23,0,0.0
896.074,-1752.81,999.0,999.0,-0.7,0.21,0,5.183578881123356e-183
-2978.709,4233.335,999.0,999.0,-0.61,0.21,0,0.0
-2332.127,-2381.527,-6.74,6.14,-0.99,0.25,0,0.0
-1858.682,-224.824,999.0,999.0,-1.06,0.25,0,2.897989550698553e-45
-429.483,-3826.532,999.0,999.0,-0.85,0.28,0,0.0
2990.506,3142.93,999.0,999.0,-0.28,0.22,0,0.0
2593.584,1709.678,999.0,999.0,-0.92,0.25,0,5.100053321087975e-229
-3388.437,-4880.88,999.0,999.0,-0.73,0.29,0,0.0
-4963.6,-1973.416,999.0,999.0,-0.77,0.2,0,0.0
-1074.508,-606.836,999.0,999.0,-0.77,0.21,0,7.718665557026665e-35
-2084.772,-3462.332,999.0,999.0,-0.11,0.2,0,0.0
-4636.876,-4160.509,999.0,999.0,-0.38,0.22,0,0.0
234.78,-1201.672,999.0,999.0,-0.22,0.26,0,2.285748036618403e-83
-2357.435,2161.608,999.0,999.0,-0.46,0.28,0,0.0
-4954.153,-171.923,999.0,999.0,-0.85,0.21,0,7.099192022718199e-290
-3775.297,1979.413,68.75,6.0,-0.39,0.25,0,0.0
-4997.756,933.833,999.0,999.0,-0.27,0.24,0,0.0
-2823.653,829.862,999.0,999.0,-0.76,0.21,0,1.0222335733166822e-147
3465.168,-3616.504,999.0,999.0,-0.03,0.28,0,0.0
248.523,-2276.313,35.014,5.83,-0.61,0.25,0,0.0
-4882.837,3376.922,999.0,999.0,-0.0,0.25,0,0.0
-1154.03,1229.548,999.0,999.0,-0.13,0.25,0,6.580433551456539e-104
-2616.649,-4343.043,999.0,999.0,-0.8,0.25,0,0.0
4754.712,-3841.913,-11.357,4.07,-0.39,0.25,0,0.0
-956.79,1163.333,999.0,999.0,0.23,0.25,0,3.728109334787556e-90
3725.187,4309.042,999.0,999.0,-0.72,0.26,0,0.0
-2553.298,2648.038,999.0,999.0,-0.35,0.25,0,0.0
2199.837,192.148,999.0,999.0,-0.0,0.26,0,5.137586900882778e-53
-4535.651,1092.61,999.0,999.0,-1.04,0.25,0,0.0
1021.036,4553.255,1.12,6.19,-1.16,0.26,0,0.0
3142.132,-850.934,999.0,999.0,-0.83,0.28,0,2.4544851680568277e-156
2749.763,1128.691,999.0,999.0,-0.96,0.25,0,8.935904326364995e-151
-485.284,2183.828,999.0,999.0,-0.96,0.21,0,1.2947243519655552e-289
-3102.456,2758.266,999.0,999.0,-0.73,0.28,0,0.0
-4445.784,1787.511,52.326,6.31,-0.44,0.27,0,0.0
-893.411,1878.006,999.0,999.0,-0.8,0.28,0,1.263502442004454e-217
-1428.083,-3127.119,999.0,999.0,-1.47,0.29,0,0.0
-4570.905,-3189.921,999.0,999.0,-1.25,0.3,0,0.0
-4023.292,-4668.611,999.0,999.0,-0.44,0.26,0,0.0
-2328.076,2479.708,999.0,999.0,0.14,0.24,0,0.0
569.975,-86.98,25.876,4.25,-0.38,0.21,0,4.268303181649635e-06
2954.997,-3002.785,999.0,999.0,-0.28,0.21,0,0.0
2733.394,2185.563,999.0,999.0,-0.45,0.24,0,0.0
3063.36,58.609,999.0,999.0,0.06,0.29,0,1.1392289910873577e-101
2125.337,573.426,999.0,999.0,-1.28,0.28,0,5.74356504529766e-68
-389.801,1589.102,999.0,999.0,-1.23,0.28,0,3.2874315991601375e-155
-2770.473,498.006,999.0,999.0,-1.66,0.25,0,4.2413632306853105e-111
871.693,4780.713,-36.363,4.03,-0.92,0.24,0,0.0
3370.114,-3457.203,999.0,999.0,-0.75,0.24,0,0.0
300.983,-2878.972,35.236,4.75,-1.24,0.21,0,0.0
617.073,4587.451,999.0,999.0,-0.9,0.25,0,0.0
-110.449,2268.633,999.0,999.0,-1.24,0.26,0,1.7452717543244595e-304
3973.441,-4390.332,-115.907,5.35,-0.12,0.2,0,0.0
-449.133,875.181,19.442,4.09,-0.37,0.25,0,1.4550529503308815e-66
2895.721,944.951,999.0,999.0,-0.76,0.26,0,1.5690205038540438e-141
1019.061,3474.609,999.0,999.0,-0.85,0.28,0,0.0
2537.532,2925.009,113.83,4.97,-0.96,0.29,0,0.0
-4441.033,3794.38,999.0,999.0,-0.66,0.22,0,0.0
388.617,-1074.048,75.448,5.3,0.25,0.23,0,1.1978874735444564e-73
4108.77,-3859.009,-52.459,3.92,-0.57,0.21,0,0.0
-3826.761,-1483.965,999.0,999.0,-0.19,0.29,0,5.3328924601603e-296
-711.897,-4541.933,999.0,999.0,-1.14,0.21,0,0.0
-3107.852,4954.512,999.0,999.0,-0.29,0.26,0,0.0
2708.715,-2137.278,12.055,5.18,-0.69,0.26,0,0.0
4323.404,2509.041,999.0,999.0,-0.23,0.3,0,0.0
-49.667,3007.49,-5.113,5.92,-1.31,0.24,0,0.0
2648.206,-3651.168,999.0,999.0,-0.49,0.24,0,0.0
3609.274,457.473,999.0,999.0,-1.26,0.23,0,2.5991004734294837e-152
4617.639,1093.105,27.817,3.52,-1.29,0.27,0,3.308645738836e-311
-283.354,-1820.354,999.0,999.0,-0.47,0.2,0,3.0951934967844193e-192
4933.647,-2379.187,999.0,999.0,-0.76,0.21,0,0.0
-2629.884,4059.721,999.0,999.0,-0.11,0.22,0,0.0
-3212.221,4153.666,999.0,999.0,-0.45,0.22,0,0.0
3561.609,-1938.496,999.0,999.0,-0.16,0.2,0,0.0
-4444.966,1963.396,999.0,999.0,-1.04,0.27,0,0.0
786.417,-1868.652,999.0,999.0,-1.04,0.24,0,1.7467808654889015e-207
411.638,4792.35,999.0,999.0,0.38,0.22,0,0.0
-2833.045,197.405,999.0,999.0,-0.22,0.23,0,1.18944272059623e-99
-349.886,1519.842,35.586,5.28,-0.9,0.23,0,3.222924128628633e-165
1090.406,-2809.212,999.0,999.0,-0.72,0.29,0,0.0
1625.031,-4551.756,-124.783,4.23,-0.29,0.23,0,0.0
-535.864,2196.443,999.0,999.0,-0.11,0.29,0,2.955587293246125e-294
-4674.417,1437.166,999.0,999.0,0.03,0.27,0,0.0
3655.986,2096.598,57.163,4.53,-0.4,0.27,0,0.0
3854.234,2077.023,-15.251,4.26,-0.79,0.21,0,0.0
-3176.705,4465.017,-15.047,2.9,-0.33,0.2,0,0.0
-449.565,-2844.856,999.0,999.0,-1.03,0.25,0,0.0
-3616.113,3198.409,999.0,999.0,-0.38,0.22,0,0.0
-1905.79,2774.784,999.0,999.0,-0.81,0.24,0,0.0
-916.124,746.314,999.0,999.0,-0.47,0.27,0,6.675651964954263e-44
-4459.415,1644.928,999.0,999.0,-0.83,0.21,0,0.0
2614.611,-4779.582,999.0,999.0,-1.03,0.27,0,0.0
1136.548,4967.167,999.0,999.0,-0.13,0.27,0,0.0
-269.912,4503.607,999.0,999.0,-0.4,0.28,0,0.0
2508.052,-1737.928,999.0,999.0,-1.06,0.24,0,8.221440649181982e-236
-2709.745,3228.353,999.0,999.0,-0.08,0.25,0,0.0
-1757.683,3112.239,999.0,999.0,-0.25,0.24,0,0.0
1386.375,4546.716,-35.037,4.23,-1.19,0.26,0,0.0
-2766.257,-1266.911,999.0,999.0,-0.72,0.26,0,1.0040830918559568e-178
3374.559,-306.958,999.0,999.0,-0.55,0.23,0,3.1027952187476763e-128
-4899.193,2243.818,999.0,999.0,-0.08,0.28,0,0.0
3104.154,1237.634,999.0,999.0,-0.78,0.22,0,4.1429926660110024e-188
2397.953,-2213.203,999.0,999.0,-0.59,0.25,0,0.0
1348.225,-3238.436,999.0,999.0,-0.47,0.22,0,0.0
4311.358,2608.413,999.0,999.0,-0.4,0.28,0,0.0
4418.177,-3361.237,999.0,999.0,-0.04,0.24,0,0.0
-243.852,2329.308,999.0,999.0,-0.6,0.25,0,0.0
2214.904,3118.198,999.0,999.0,-0.24,0.28,0,0.0
-3165.625,-232.495,999.0,999.0,-1.19,0.26,0,3.6038921499274835e-122
-2115.06,-295.278,999.0,999.0,0.18,0.28,0,3.205013558479058e-59
-1862.084,-4427.942,999.0,999.0,-0.96,0.26,0,0.0
97.206,-2767.31,999.0,999.0,-0.55,0.22,0,0.0
53.913,-648.862,999.0,999.0,-0.77,0.22,0,9.061687096544973e-24
1455.625,4662.587,999.0,999.0,-1.2,0.21,0,0.0
3237.876,3107.906,999.0,999.0,-0.89,0.25,0,0.0
2610.911,3182.639,999.0,999.0,-0.23,0.27,0,0.0
-2725.198,-2023.533,999.0,999.0,-0.47,0.21,0,2.5431067035005956e-306
4753.571,458.977,999.0,999.0,-1.1,0.26,0,5.154597786589538e-259
2394.181,-1466.256,999.0,999.0,-0.7,0.26,0,6.5848869974911425e-183
182.699,-3701.043,-77.233,4.54,0.19,0.29,0,0.0
2249.749,4622.392,999.0,999.0,-0.65,0.28,0,0.0
-1925.482,2192.317,3.111,5.48,-0.77,0.3,0,0.0
-3547.91,-590.363,999.0,999.0,-0.14,0.3,0,2.6680541210839366e-168
-1460.785,3765.293,999.0,999.0,-0.59,0.27,0,0.0
3760.657,4762.568,2.998,5.87,-0.46,0.25,0,0.0
-2814.353,2692.146,999.0,999.0,-0.3,0.3,0,0.0
910.116,-3609.221,999.0,999.0,-1.39,0.22,0,0.0
-2918.075,4012.554,999.0,999.0,-0.26,0.29,0,0.0
-804.541,-542.27,999.0,999.0,-0.76,0.27,0,1.6190850748751346e-24
-3611.869,-4350.747,999.0,999.0,-0.32,0.2,0,0.0
-3858.344,55.206,999.0,999.0,-0.85,0.28,0,3.818325538878658e-178
-560.383,-4498.135,999.0,999.0,-0.85,0.27,0,0.0
4043.962,2769.647,10.705,4.54,-0.46,0.25,0,0.0
-1081.455,-1775.859,999.0,999.0,-0.34,0.29,0,6.0509287678064465e-189
1075.265,-1091.204,999.0,999.0,-0.24,0.23,0,1.2830723242044466e-76
44.605,-3332.093,999.0,999.0,-0.4,0.23,0,0.0
-2714.624,2194.5,999.0,999.0,-0.69,0.25,0,0.0
2361.597,-2621.18,999.0,999.0,-0.5,0.24,0,0.0
-834.898,-1666.622,999.0,999.0,-0.54,0.23,0,8.751671345434482e-164
-3949.507,-1589.172,999.0,999.0,-0.29,0.26,0,0.0
-4995.17,-4533.445,999.0,999.0,-0.73,0.28,0,0.0
673.46,2872.211,2.755,4.52,-0.22,0.22,0,0.0
